,lat,lat_long_deg,climate_zone,long,station_name,wmo_code
195,36.26670,N 36° 16.00'   W 93° 9.40',4A,-93.15670,USA AR Harrison-Boone.County.Rgnl.AP.723450 US.Normals.2006-2020,723450
196,34.48232,N 34° 28.94'   W 93° 5.87',3A,-93.09778,USA AR Hot.Springs-Meml.Field.AP.723415 US.Normals.2006-2020,723415
197,35.83110,N 35° 49.87'   W 90° 38.78',3A,-90.64640,USA AR Jonesboro.Muni.AP.723407 US.Normals.2006-2020,723407
198,34.72720,N 34° 43.63'   W 92° 14.33',3A,-92.23890,USA AR Little.Rock-Clinton.Natl.AP-Adams.Field.234031 US.Normals.2006-2020,723403
199,34.72720,N 34° 43.63'   W 92° 14.33',3A,-92.23890,USA AR Little.Rock-Clinton.Natl.AP-Adams.Field.723403 US.Normals.1981-2010,723403
200,34.72720,N 34° 43.63'   W 92° 14.33',3A,-92.23890,USA AR Little.Rock-Clinton.Natl.AP-Adams.Field.723403 US.Normals.1991-2020,723403
201,34.91670,N 34° 55.00'   W 92° 9.00',3A,-92.15000,USA AR Little.Rock.AFB.723405 US.Normals.1991-2020,723405
202,34.91670,N 34° 55.00'   W 92° 9.00',3A,-92.15000,USA AR Little.Rock.AFB.723405 US.Normals.2006-2020,723405
203,36.36890,N 36° 22.13'   W 92° 28.22',4A,-92.47030,USA AR Midway-Ozark.Rgnl.AP.723439 US.Normals.2006-2020,723439
204,33.63610,N 33° 38.17'   W 91° 45.34',3A,-91.75560,USA AR Monticello.Muni.AP-Ellis.Field.720175 US.Normals.2006-2020,720175
205,34.54670,N 34° 32.80'   W 93° 34.69',3A,-93.57810,USA AR Mount.Ida.723435 US.Normals.2006-2020,723435
206,34.17500,N 34° 10.50'   W 91° 56.08',3A,-91.93470,USA AR Pine.Bluff-Grider.Field.723417 US.Normals.1991-2020,723417
207,34.17500,N 34° 10.50'   W 91° 56.08',3A,-91.93470,USA AR Pine.Bluff-Grider.Field.723417 US.Normals.2006-2020,723417
208,35.25780,N 35° 15.47'   W 93° 5.68',3A,-93.09470,USA AR Russellville.Rgnl.AP.723429 US.Normals.2006-2020,723429
209,33.45360,N 33° 27.22'   W 94° 0.45',3A,-94.00750,USA AR Texarkana.Rgnl.AP-Webb.Field.723418 US.Normals.1981-2010,723418
210,33.45360,N 33° 27.22'   W 94° 0.45',3A,-94.00750,USA AR Texarkana.Rgnl.AP-Webb.Field.723418 US.Normals.1991-2020,723418
211,33.45360,N 33° 27.22'   W 94° 0.45',3A,-94.00750,USA AR Texarkana.Rgnl.AP-Webb.Field.723418 US.Normals.2006-2020,723418
212,36.13330,N 36° 8.00'   W 90° 56.00',4A,-90.93330,USA AR Walnut.Ridge.Rgnl.AP.723406 US.Normals.2006-2020,723406
213,35.13500,N 35° 8.10'   W 90° 14.06',3A,-90.23440,USA AR West.Memphis.Muni.AP.722054 US.Normals.2006-2020,722054
214,32.23940,N 32° 14.36'   W 111° 10.18',2B,-111.1697,USA AZ Arizona-Sonora.Desert.Museum.722750 US.Normals.2006-2020,722750
215,35.75530,N 35° 45.32'   W 112° 20.25',4B,-112.3375,USA AZ Babbitt.Ranches.Meridian.Site.722770 US.Normals.2006-2020,722770
216,31.59080,N 31° 35.45'   W 110° 30.52',3B,-110.5086,USA AZ Elgin-Audubon.Appleton.Whittell.Research.Center.722760 US.Normals.2006-2020,722760
217,35.14420,N 35° 8.65'   W 111° 39.98',5C,-111.6664,USA AZ Flagstaff.Pulliam.AP.723750 US.Normals.1981-2010,723750
218,35.14420,N 35° 8.65'   W 111° 39.98',5C,-111.6664,USA AZ Flagstaff.Pulliam.AP.723750 US.Normals.2006-2020,723750
219,31.58830,N 31° 35.30'   W 110° 20.65',3B,-110.3442,USA AZ Ft.Huachuca-Sierra.Vista.Muni.AP.722730 US.Normals.2006-2020,722730
220,33.55000,N 33° 33.00'   W 112° 22.00',2B,-112.3667,USA AZ Glendale-Luke.AFB.722785 US.Normals.2006-2020,722785
221,35.94610,N 35° 56.77'   W 112° 9.28',5A,-112.1547,USA AZ Grand.Canyon.Natl.Park.AP.723783 US.Normals.1991-2020,723783
222,35.94610,N 35° 56.77'   W 112° 9.28',5A,-112.1547,USA AZ Grand.Canyon.Natl.Park.AP.723783 US.Normals.2006-2020,723783
223,35.25780,N 35° 15.47'   W 113° 55.99',3B,-113.9331,USA AZ Kingman.AP.723700 US.Normals.1981-2010,723700
224,35.25780,N 35° 15.47'   W 113° 55.99',3B,-113.9331,USA AZ Kingman.AP.723700 US.Normals.1991-2020,723700
225,35.25780,N 35° 15.47'   W 113° 55.99',3B,-113.9331,USA AZ Kingman.AP.723700 US.Normals.2006-2020,723700
226,31.42080,N 31° 25.25'   W 110° 50.75',3B,-110.8458,USA AZ Nogales.Intl.AP.722728 US.Normals.2006-2020,722728
227,36.92610,N 36° 55.57'   W 111° 26.87',4B,-111.4478,USA AZ Page.Muni.AP.723710 US.Normals.1991-2020,723710
228,36.92610,N 36° 55.57'   W 111° 26.87',4B,-111.4478,USA AZ Page.Muni.AP.723710 US.Normals.2006-2020,723710
229,33.68830,N 33° 41.30'   W 112° 4.90',2B,-112.0817,USA AZ Phoenix-Deer.Valley.Muni.AP.722784 US.Normals.2006-2020,722784
230,33.42780,N 33° 25.67'   W 112° 0.23',1B,-112.0039,USA AZ Phoenix-Sky.Harbor.Intl.AP.722780 US.Normals.1981-2010,722780
231,33.42780,N 33° 25.67'   W 112° 0.23',1B,-112.0039,USA AZ Phoenix-Sky.Harbor.Intl.AP.722780 US.Normals.1991-2020,722780
232,33.42780,N 33° 25.67'   W 112° 0.23',1B,-112.0039,USA AZ Phoenix-Sky.Harbor.Intl.AP.722780 US.Normals.2006-2020,722780
233,34.65170,N 34° 39.10'   W 112° 25.25',4B,-112.4208,USA AZ Prescott.Muni.AP-Love.Field.723723 US.Normals.1991-2020,723723
234,34.65170,N 34° 39.10'   W 112° 25.25',4B,-112.4208,USA AZ Prescott.Muni.AP-Love.Field.723723 US.Normals.2006-2020,723723
235,32.85470,N 32° 51.28'   W 109° 38.12',2B,-109.6353,USA AZ Safford.Rgnl.AP.722747 US.Normals.1991-2020,722747
236,32.85470,N 32° 51.28'   W 109° 38.12',2B,-109.6353,USA AZ Safford.Rgnl.AP.722747 US.Normals.2006-2020,722747
237,33.62280,N 33° 37.37'   W 111° 54.64',2B,-111.9106,USA AZ Scottsdale.AP.722789 US.Normals.2006-2020,722789
238,34.26390,N 34° 15.83'   W 110° 0.45',4B,-110.0075,USA AZ Show.Low.Rgnl.AP.723747 US.Normals.2006-2020,723747
239,34.51830,N 34° 31.10'   W 109° 22.75',4B,-109.3792,USA AZ St.Johns.Indl.AF.723754 US.Normals.2006-2020,723754
240,32.16670,N 32° 10.00'   W 110° 53.00',2B,-110.8833,USA AZ Tucson-Davis-Monthan.AFB.722745 US.Normals.1981-2010,722745
241,32.16670,N 32° 10.00'   W 110° 53.00',2B,-110.8833,USA AZ Tucson-Davis-Monthan.AFB.722745 US.Normals.1991-2020,722745
242,32.16670,N 32° 10.00'   W 110° 53.00',2B,-110.8833,USA AZ Tucson-Davis-Monthan.AFB.722745 US.Normals.2006-2020,722745
243,32.13140,N 32° 7.88'   W 110° 57.32',2B,-110.9553,USA AZ Tucson.Intl.AP.722740 US.Normals.1981-2010,722740
244,32.13140,N 32° 7.88'   W 110° 57.32',2B,-110.9553,USA AZ Tucson.Intl.AP.722740 US.Normals.1991-2020,722740
245,32.13140,N 32° 7.88'   W 110° 57.32',2B,-110.9553,USA AZ Tucson.Intl.AP.722740 US.Normals.2006-2020,722740
246,35.65750,N 35° 39.45'   W 109° 3.68',5C,-109.0614,USA AZ Window.Rock.AP.722764 US.Normals.2006-2020,722764
247,35.02810,N 35° 1.69'   W 110° 43.25',4B,-110.7208,USA AZ Winslow-Lindberg.Rgnl.AP.723740 US.Normals.1981-2010,723740
248,35.02810,N 35° 1.69'   W 110° 43.25',4B,-110.7208,USA AZ Winslow-Lindberg.Rgnl.AP.723740 US.Normals.1991-2020,723740
249,35.02810,N 35° 1.69'   W 110° 43.25',4B,-110.7208,USA AZ Winslow-Lindberg.Rgnl.AP.723740 US.Normals.2006-2020,723740
250,32.65000,N 32° 39.00'   W 114° 37.00',1B,-114.6167,USA AZ Yuma-MCAS.Yuma-Yuma.Intl.AP.722800 US.Normals.2006-2020,722800
251,32.83500,N 32° 50.10'   W 114° 11.30',2B,-114.1883,USA AZ Yuma.Proving.Ground-Red.Bluff.Site.722790 US.Normals.2006-2020,722790
252,41.49140,N 41° 29.48'   W 120° 33.86',5C,-120.5644,USA CA Alturas.Muni.AP.725958 US.Normals.2006-2020,725958
253,35.43440,N 35° 26.06'   W 119° 3.25',3B,-119.0542,USA CA Bakersfield-Meadows.Field.AP.723840 US.Normals.1981-2010,723840
254,35.43440,N 35° 26.06'   W 119° 3.25',3B,-119.0542,USA CA Bakersfield-Meadows.Field.AP.723840 US.Normals.1991-2020,723840
255,35.43440,N 35° 26.06'   W 119° 3.25',3B,-119.0542,USA CA Bakersfield-Meadows.Field.AP.723840 US.Normals.2006-2020,723840
256,34.85360,N 34° 51.22'   W 116° 47.15',2B,-116.7858,USA CA Barstow-Daggett.AP.723815 US.Normals.1991-2020,723815
257,34.85360,N 34° 51.22'   W 116° 47.15',2B,-116.7858,USA CA Barstow-Daggett.AP.723815 US.Normals.2006-2020,723815
258,39.11670,N 39° 7.00'   W 121° 26.00',3A,-121.4333,USA CA Beale.AFB.724837 US.Normals.2006-2020,724837
259,37.37110,N 37° 22.27'   W 118° 21.49',4B,-118.3581,USA CA Bishop-Eastern.Sierra.Rgnl.AP.724800 US.Normals.1991-2020,724800
260,37.37110,N 37° 22.27'   W 118° 21.49',4B,-118.3581,USA CA Bishop-Eastern.Sierra.Rgnl.AP.724800 US.Normals.2006-2020,724800
261,39.27750,N 39° 16.65'   W 120° 42.62',4C,-120.7103,USA CA Blue.Canyon-Nyack.AP.725845 US.Normals.1991-2020,725845
262,39.27750,N 39° 16.65'   W 120° 42.62',4C,-120.7103,USA CA Blue.Canyon-Nyack.AP.725845 US.Normals.2006-2020,725845
263,33.61860,N 33° 37.12'   W 114° 42.85',1B,-114.7142,USA CA Blythe.AP.747188 US.Normals.1991-2020,747188
264,33.61860,N 33° 37.12'   W 114° 42.85',1B,-114.7142,USA CA Blythe.AP.747188 US.Normals.2006-2020,747188
265,34.21670,N 34° 13.00'   W 119° 5.00',3C,-119.0833,USA CA Camarillo.AP.723926 US.Normals.1991-2020,723926
266,34.21670,N 34° 13.00'   W 119° 5.00',3C,-119.0833,USA CA Camarillo.AP.723926 US.Normals.2006-2020,723926
267,32.62610,N 32° 37.57'   W 116° 28.09',3A,-116.4681,USA CA Campo.747186 US.Normals.2006-2020,747186
268,33.12810,N 33° 7.69'   W 117° 16.76',3C,-117.2794,USA CA Carlsbad-McClellan-Palomar.AP.722927 US.Normals.2006-2020,722927
269,33.40500,N 33° 24.30'   W 118° 24.95',3C,-118.4158,USA CA Catalina.Island.AP.722920 US.Normals.2006-2020,722920
270,33.97530,N 33° 58.52'   W 117° 38.17',3B,-117.6361,USA CA Chino.AP.722899 US.Normals.2006-2020,722899
271,32.57220,N 32° 34.33'   W 116° 58.76',3C,-116.9794,USA CA Chula.Vista-Brown.Field.Muni.AP.722904 US.Normals.2006-2020,722904
272,41.78030,N 41° 46.82'   W 124° 14.20',4C,-124.2367,USA CA Crescent.City-Del.Norte.County.Rgnl.AP.725946 US.Normals.2006-2020,725946
273,34.98830,N 34° 59.30'   W 117° 51.88',3B,-117.8647,USA CA Edwards.AF.Aux.North.Base.723171 US.Normals.2006-2020,723171
274,34.90000,N 34° 54.00'   W 117° 52.00',3B,-117.8667,USA CA Edwards.AFB.723810 US.Normals.2006-2020,723810
275,40.97810,N 40° 58.69'   W 124° 6.52',4C,-124.1086,USA CA Eureka-California.Redwood.Coast-Humboldt.County.AP.725945 US.Normals.1981-2010,725945
276,40.97810,N 40° 58.69'   W 124° 6.52',4C,-124.1086,USA CA Eureka-California.Redwood.Coast-Humboldt.County.AP.725945 US.Normals.1991-2020,725945
277,40.97810,N 40° 58.69'   W 124° 6.52',4C,-124.1086,USA CA Eureka-California.Redwood.Coast-Humboldt.County.AP.725945 US.Normals.2006-2020,725945
278,38.26670,N 38° 16.00'   W 121° 56.00',3A,-121.9333,USA CA Fairfield-Travis.AFB.745160 US.Normals.1981-2010,745160
279,38.26670,N 38° 16.00'   W 121° 56.00',3A,-121.9333,USA CA Fairfield-Travis.AFB.745160 US.Normals.1991-2020,745160
280,38.26670,N 38° 16.00'   W 121° 56.00',3A,-121.9333,USA CA Fairfield-Travis.AFB.745160 US.Normals.2006-2020,745160
281,36.78000,N 36° 46.80'   W 119° 43.16',3B,-119.7194,USA CA Fresno.Yosemite.Intl.AP.723890 US.Normals.1981-2010,723890
282,36.78000,N 36° 46.80'   W 119° 43.16',3B,-119.7194,USA CA Fresno.Yosemite.Intl.AP.723890 US.Normals.1991-2020,723890
283,36.78000,N 36° 46.80'   W 119° 43.16',3B,-119.7194,USA CA Fresno.Yosemite.Intl.AP.723890 US.Normals.2006-2020,723890
284,33.87190,N 33° 52.31'   W 117° 58.73',3B,-117.9789,USA CA Fullerton.Muni.AP.722976 US.Normals.2006-2020,722976
285,36.31890,N 36° 19.13'   W 119° 37.73',3B,-119.6289,USA CA Hanford.Muni.AP.723898 US.Normals.2006-2020,723898
286,33.92280,N 33° 55.37'   W 118° 20.05',3C,-118.3342,USA CA Hawthorne.Muni.AP-Northrop.Field.722956 US.Normals.2006-2020,722956
287,34.20060,N 34° 12.04'   W 118° 21.45',3A,-118.3575,USA CA Hollywood.Burbank.AP.722880 US.Normals.1981-2010,722880
288,34.20060,N 34° 12.04'   W 118° 21.45',3A,-118.3575,USA CA Hollywood.Burbank.AP.722880 US.Normals.1991-2020,722880
289,34.20060,N 34° 12.04'   W 118° 21.45',3A,-118.3575,USA CA Hollywood.Burbank.AP.722880 US.Normals.2006-2020,722880
290,32.83420,N 32° 50.05'   W 115° 34.72',2B,-115.5786,USA CA Imperial.County.AP.747185 US.Normals.1991-2020,747185
291,32.83420,N 32° 50.05'   W 115° 34.72',2B,-115.5786,USA CA Imperial.County.AP.747185 US.Normals.2006-2020,747185
292,37.23810,N 37° 14.29'   W 120° 52.95',3B,-120.8825,USA CA Kesterson.Reservoir.745070 US.Normals.2006-2020,745070
293,34.74110,N 34° 44.47'   W 118° 12.70',3B,-118.2117,USA CA Lancaster-Fox.Field.723816 US.Normals.1981-2010,723816
294,34.74110,N 34° 44.47'   W 118° 12.70',3B,-118.2117,USA CA Lancaster-Fox.Field.723816 US.Normals.1991-2020,723816
295,34.74110,N 34° 44.47'   W 118° 12.70',3B,-118.2117,USA CA Lancaster-Fox.Field.723816 US.Normals.2006-2020,723816
296,37.69280,N 37° 41.57'   W 121° 48.86',3A,-121.8144,USA CA Livermore.Muni.AP.724927 US.Normals.2006-2020,724927
297,33.81170,N 33° 48.70'   W 118° 8.78',3B,-118.1464,USA CA Long.Beach.AP.722970 US.Normals.2006-2020,722970
298,33.93810,N 33° 56.29'   W 118° 23.33',3C,-118.3889,USA CA Los.Angeles.Intl.AP.722950 US.Normals.1981-2010,722950
299,33.93810,N 33° 56.29'   W 118° 23.33',3C,-118.3889,USA CA Los.Angeles.Intl.AP.722950 US.Normals.1991-2020,722950
300,33.93810,N 33° 56.29'   W 118° 23.33',3C,-118.3889,USA CA Los.Angeles.Intl.AP.722950 US.Normals.2006-2020,722950
301,36.98780,N 36° 59.27'   W 120° 6.64',3B,-120.1106,USA CA Madera.Muni.AP.745046 US.Normals.2006-2020,745046
302,39.10190,N 39° 6.11'   W 121° 34.07',3A,-121.5678,USA CA Marysville-Yuba.County.AP.724838 US.Normals.2006-2020,724838
303,33.30000,N 33° 18.00'   W 117° 21.00',3C,-117.3500,USA CA MCAS.Camp.Pendleton.722926 US.Normals.1991-2020,722926
304,33.30000,N 33° 18.00'   W 117° 21.00',3C,-117.3500,USA CA MCAS.Camp.Pendleton.722926 US.Normals.2006-2020,722926
305,37.28470,N 37° 17.08'   W 120° 30.77',3B,-120.5128,USA CA Merced.Rgnl.AP-Macready.Field.724815 US.Normals.2006-2020,724815
306,37.62420,N 37° 37.45'   W 120° 57.04',3B,-120.9506,USA CA Modesto.City-County.AP.724926 US.Normals.2006-2020,724926
307,41.78060,N 41° 46.84'   W 122° 28.30',4A,-122.4717,USA CA Montague-Siskiyou.County.AP.725955 US.Normals.2006-2020,725955
308,36.58810,N 36° 35.29'   W 121° 50.72',3C,-121.8453,USA CA Monterey.Rgnl.AP.724915 US.Normals.2006-2020,724915
309,41.33250,N 41° 19.95'   W 122° 19.97',5C,-122.3328,USA CA Mount.Shasta.725957 US.Normals.1991-2020,725957
310,41.33250,N 41° 19.95'   W 122° 19.97',5C,-122.3328,USA CA Mount.Shasta.725957 US.Normals.2006-2020,725957
311,37.40580,N 37° 24.35'   W 122° 2.89',3C,-122.0481,USA CA Mountain.View-Moffett.Federal.Field.745090 US.Normals.2006-2020,745090
312,32.81670,N 32° 49.00'   W 115° 41.00',2B,-115.6833,USA CA NAF.El.Centro.722810 US.Normals.2006-2020,722810
313,38.21030,N 38° 12.62'   W 122° 17.08',3C,-122.2847,USA CA Napa.County.AP.724955 US.Normals.2006-2020,724955
314,36.33330,N 36° 20.00'   W 119° 57.00',3B,-119.9500,USA CA NAS.Lemoore.747020 US.Normals.2006-2020,747020
315,35.68750,N 35° 41.25'   W 117° 41.59',3B,-117.6931,USA CA NAWS.China.Lake.746120 US.Normals.2006-2020,746120
316,34.11670,N 34° 7.00'   W 119° 7.00',3C,-119.1167,USA CA NB.Ventura.County-Point.Mugu.723910 US.Normals.2006-2020,723910
317,34.76750,N 34° 46.05'   W 114° 37.13',1B,-114.6189,USA CA Needles.AP.723805 US.Normals.2006-2020,723805
318,38.37750,N 38° 22.65'   W 121° 57.45',3A,-121.9575,USA CA Nut.Tree.AP.724828 US.Normals.2006-2020,724828
319,37.72140,N 37° 43.28'   W 122° 13.25',3C,-122.2208,USA CA Oakland.Intl.AP.724930 US.Normals.1981-2010,724930
320,37.72140,N 37° 43.28'   W 122° 13.25',3C,-122.2208,USA CA Oakland.Intl.AP.724930 US.Normals.1991-2020,724930
321,37.72140,N 37° 43.28'   W 122° 13.25',3C,-122.2208,USA CA Oakland.Intl.AP.724930 US.Normals.2006-2020,724930
322,33.21940,N 33° 13.16'   W 117° 20.96',3C,-117.3494,USA CA Oceanside.Muni.AP.722934 US.Normals.2006-2020,722934
323,34.05610,N 34° 3.37'   W 117° 36.02',3A,-117.6003,USA CA Ontario.Intl.AP.747040 US.Normals.2006-2020,747040
324,39.49000,N 39° 29.40'   W 121° 37.10',3A,-121.6183,USA CA Oroville.Muni.AP.745048 US.Normals.2006-2020,745048
325,34.20080,N 34° 12.05'   W 119° 12.41',3C,-119.2069,USA CA Oxnard.AP.723927 US.Normals.2006-2020,723927
326,33.62670,N 33° 37.60'   W 116° 9.56',2B,-116.1594,USA CA Palm.Springs-Thermal-Cochran.Rgnl.AP.747187 US.Normals.1991-2020,747187
327,33.62670,N 33° 37.60'   W 116° 9.56',2B,-116.1594,USA CA Palm.Springs-Thermal-Cochran.Rgnl.AP.747187 US.Normals.2006-2020,747187
328,33.82810,N 33° 49.69'   W 116° 30.32',1B,-116.5053,USA CA Palm.Springs.Intl.AP.722868 US.Normals.2006-2020,722868
329,34.62940,N 34° 37.76'   W 118° 5.02',3B,-118.0836,USA CA Palmdale.Rgnl.AP.723820 US.Normals.2006-2020,723820
330,35.66970,N 35° 40.18'   W 120° 37.70',3B,-120.6283,USA CA Paso.Robles.Muni.AP.723965 US.Normals.1981-2010,723965
331,35.66970,N 35° 40.18'   W 120° 37.70',3B,-120.6283,USA CA Paso.Robles.Muni.AP.723965 US.Normals.1991-2020,723965
332,35.66970,N 35° 40.18'   W 120° 37.70',3B,-120.6283,USA CA Paso.Robles.Muni.AP.723965 US.Normals.2006-2020,723965
333,33.03750,N 33° 2.25'   W 116° 54.95',3A,-116.9158,USA CA Ramona.AP.745056 US.Normals.2006-2020,745056
334,40.15190,N 40° 9.11'   W 122° 15.22',3A,-122.2536,USA CA Red.Bluff.Muni.AP.725910 US.Normals.1991-2020,725910
335,40.15190,N 40° 9.11'   W 122° 15.22',3A,-122.2536,USA CA Red.Bluff.Muni.AP.725910 US.Normals.2006-2020,725910
336,40.65080,N 40° 39.05'   W 122° 36.40',3A,-122.6067,USA CA Redding-Whiskeytown.Natl.Recreation.Area.744970 US.Normals.2006-2020,744970
337,40.51750,N 40° 31.05'   W 122° 17.92',3A,-122.2986,USA CA Redding.Muni.AP.725920 US.Normals.1991-2020,725920
338,40.51750,N 40° 31.05'   W 122° 17.92',3A,-122.2986,USA CA Redding.Muni.AP.725920 US.Normals.2006-2020,725920
339,33.90000,N 33° 54.00'   W 117° 15.00',3B,-117.2500,USA CA Riverside-March.ARB.722860 US.Normals.1981-2010,722860
340,33.90000,N 33° 54.00'   W 117° 15.00',3B,-117.2500,USA CA Riverside-March.ARB.722860 US.Normals.1991-2020,722860
341,33.90000,N 33° 54.00'   W 117° 15.00',3B,-117.2500,USA CA Riverside-March.ARB.722860 US.Normals.2006-2020,722860
342,33.95190,N 33° 57.11'   W 117° 26.32',3B,-117.4386,USA CA Riverside.Muni.AP.722869 US.Normals.2006-2020,722869
343,38.50690,N 38° 30.41'   W 121° 29.70',3A,-121.4950,USA CA Sacramento.Exec.AP.724830 US.Normals.1981-2010,724830
344,38.50690,N 38° 30.41'   W 121° 29.70',3A,-121.4950,USA CA Sacramento.Exec.AP.724830 US.Normals.1991-2020,724830
345,38.50690,N 38° 30.41'   W 121° 29.70',3A,-121.4950,USA CA Sacramento.Exec.AP.724830 US.Normals.2006-2020,724830
346,38.69560,N 38° 41.74'   W 121° 35.38',3A,-121.5897,USA CA Sacramento.Intl.AP.724839 US.Normals.1991-2020,724839
347,38.69560,N 38° 41.74'   W 121° 35.38',3A,-121.5897,USA CA Sacramento.Intl.AP.724839 US.Normals.2006-2020,724839
348,36.66360,N 36° 39.82'   W 121° 36.49',3C,-121.6081,USA CA Salinas.Muni.AP.725930 US.Normals.1981-2010,725930
349,36.66360,N 36° 39.82'   W 121° 36.49',3C,-121.6081,USA CA Salinas.Muni.AP.725930 US.Normals.2006-2020,725930
350,32.81580,N 32° 48.95'   W 117° 8.36',3B,-117.1394,USA CA San.Diego-Montgomery-Gibbs.Exec.AP.722903 US.Normals.2006-2020,722903
351,32.70000,N 32° 42.00'   W 117° 12.00',3B,-117.2000,USA CA San.Diego-NAS.North.Island-Halsey.Field.722906 US.Normals.1981-2010,722906
352,32.70000,N 32° 42.00'   W 117° 12.00',3B,-117.2000,USA CA San.Diego-NAS.North.Island-Halsey.Field.722906 US.Normals.1991-2020,722906
353,32.70000,N 32° 42.00'   W 117° 12.00',3B,-117.2000,USA CA San.Diego-NAS.North.Island-Halsey.Field.722906 US.Normals.2006-2020,722906
354,32.73360,N 32° 44.02'   W 117° 10.99',3B,-117.1831,USA CA San.Diego.Intl.AP-Lindbergh.Field.722900 US.Normals.1981-2010,722900
355,32.73360,N 32° 44.02'   W 117° 10.99',3B,-117.1831,USA CA San.Diego.Intl.AP-Lindbergh.Field.722900 US.Normals.1991-2020,722900
356,32.73360,N 32° 44.02'   W 117° 10.99',3B,-117.1831,USA CA San.Diego.Intl.AP-Lindbergh.Field.722900 US.Normals.2006-2020,722900
357,37.61970,N 37° 37.18'   W 122° 21.88',3C,-122.3647,USA CA San.Francisco.Intl.AP.724940 US.Normals.1981-2010,724940
358,37.61970,N 37° 37.18'   W 122° 21.88',3C,-122.3647,USA CA San.Francisco.Intl.AP.724940 US.Normals.1991-2020,724940
359,37.61970,N 37° 37.18'   W 122° 21.88',3C,-122.3647,USA CA San.Francisco.Intl.AP.724940 US.Normals.2006-2020,724940
360,37.35920,N 37° 21.55'   W 121° 55.43',3C,-121.9239,USA CA San.Jose-Mineta.Intl.AP.724945 US.Normals.2006-2020,724945
361,35.23720,N 35° 14.23'   W 120° 38.48',3C,-120.6414,USA CA San.Luis.Obispo.County.Rgnl.AP.722897 US.Normals.2006-2020,722897
362,33.68000,N 33° 40.80'   W 117° 51.98',3B,-117.8664,USA CA Santa.Ana-Orange.County-Wayne.Intl.AP.722977 US.Normals.2006-2020,722977
363,34.42580,N 34° 25.55'   W 119° 50.55',3C,-119.8425,USA CA Santa.Barbara.Muni.AP.723925 US.Normals.1991-2020,723925
364,34.42580,N 34° 25.55'   W 119° 50.55',3C,-119.8425,USA CA Santa.Barbara.Muni.AP.723925 US.Normals.2006-2020,723925
365,34.89940,N 34° 53.96'   W 120° 26.92',3C,-120.4486,USA CA Santa.Maria.Public.AP-Hancock.Field.723940 US.Normals.1991-2020,723940
366,34.89940,N 34° 53.96'   W 120° 26.92',3C,-120.4486,USA CA Santa.Maria.Public.AP-Hancock.Field.723940 US.Normals.2006-2020,723940
367,34.01580,N 34° 0.95'   W 118° 27.08',3C,-118.4514,USA CA Santa.Monica.AP.722885 US.Normals.2006-2020,722885
368,38.50390,N 38° 30.23'   W 122° 48.62',3C,-122.8103,USA CA Santa.Rosa-Schulz-Sonoma.County.AP.724957 US.Normals.2006-2020,724957
369,38.89830,N 38° 53.90'   W 119° 59.68',6A,-119.9947,USA CA South.Lake.Tahoe-Lake.Tahoe.AP.725847 US.Normals.2006-2020,725847
370,37.88920,N 37° 53.35'   W 121° 13.55',3A,-121.2258,USA CA Stockton.Metro.AP.724920 US.Normals.1991-2020,724920
371,37.88920,N 37° 53.35'   W 121° 13.55',3A,-121.2258,USA CA Stockton.Metro.AP.724920 US.Normals.2006-2020,724920
372,36.60190,N 36° 36.11'   W 117° 8.70',1B,-117.1450,USA CA Stovepipe.Wells-Death.Valley.Natl.Park.746130 US.Normals.2006-2020,746130
373,33.43920,N 33° 26.35'   W 117° 11.42',3B,-117.1903,USA CA Temecula-San.Diego.State.Univ.745020 US.Normals.2006-2020,745020
374,34.30000,N 34° 18.00'   W 116° 10.00',2B,-116.1667,USA CA Twentynine.Palms.SELF.690150 US.Normals.2006-2020,690150
375,39.12580,N 39° 7.55'   W 123° 12.05',3A,-123.2008,USA CA Ukiah.Muni.AP.725905 US.Normals.1991-2020,725905
376,39.12580,N 39° 7.55'   W 123° 12.05',3A,-123.2008,USA CA Ukiah.Muni.AP.725905 US.Normals.2006-2020,725905
